Labels,Decay6,
17.383480,1.000E+0,
17.432310,2.000E+0,
17.481140,2.000E+0,
17.529970,2.000E+0,
17.57880,4.000E+0,
17.627630,3.000E+0,
17.676460,1.000E+0,
17.725290,2.000E+0,
17.774120,4.000E+0,
17.822950,3.000E+0,
17.871780,1.000E+0,
17.920610,2.000E+0,
17.969440,3.000E+0,
18.018270,4.000E+0,
18.06710,1.000E+0,
18.115930,3.000E+0,
18.164760,2.000E+0,
18.213590,0.000E+0,
18.262420,3.000E+0,
18.311250,1.000E+0,
18.360080,2.000E+0,
18.408910,2.000E+0,
18.457740,0.000E+0,
18.506570,0.000E+0,
18.55540,3.000E+0,
18.604230,3.000E+0,
18.653060,0.000E+0,
18.701890,4.000E+0,
18.750720,3.000E+0,
18.799550,3.000E+0,
18.848380,4.000E+0,
18.897210,1.000E+0,
18.946040,0.000E+0,
18.994870,2.000E+0,
19.04370,4.000E+0,
19.092530,2.000E+0,
19.141360,1.000E+0,
19.190190,2.000E+0,
19.239020,2.000E+0,
19.287850,5.000E+0,
19.336680,6.000E+0,
19.385510,0.000E+0,
19.434340,0.000E+0,
19.483170,1.000E+0,
19.5320,3.000E+0,
19.580830,4.000E+0,
19.629660,0.000E+0,
19.678490,3.000E+0,
19.727320,2.000E+0,
19.776150,1.000E+0,
19.824980,4.000E+0,
19.873810,3.000E+0,
19.922640,0.000E+0,
19.971470,4.000E+0,
20.02030,4.000E+0,
20.069130,3.000E+0,
20.117960,2.000E+0,
20.166790,3.000E+0,
20.215620,4.000E+0,
20.264450,1.000E+0,
20.313280,1.000E+0,
20.362110,1.000E+0,
20.410940,3.000E+0,
20.459770,0.000E+0,
20.50860,0.000E+0,
20.557430,2.000E+0,
20.606260,0.000E+0,
20.655090,2.000E+0,
20.703920,1.000E+0,
20.752749,1.000E+0,
20.801579,4.000E+0,
20.850409,1.000E+0,
20.899239,2.000E+0,
20.948069,2.000E+0,
20.99690,2.000E+0,
21.045729,0.000E+0,
21.094559,0.000E+0,
21.143389,2.000E+0,
21.192219,1.000E+0,
21.241049,1.000E+0,
21.289879,2.000E+0,
21.338709,2.000E+0,
21.387539,4.000E+0,
21.436369,3.000E+0,
21.48520,2.000E+0,
21.534029,3.000E+0,
21.582859,3.000E+0,
21.631689,0.000E+0,
21.680519,1.000E+0,
21.729349,2.000E+0,
21.778179,1.000E+0,
21.827009,0.000E+0,
21.875839,1.000E+0,
21.924669,2.000E+0,
21.97350,4.000E+0,
22.022329,2.000E+0,
22.071159,2.000E+0,
22.119989,1.000E+0,
22.168819,1.000E+0,
22.217649,2.000E+0,
22.266479,0.000E+0,
22.315309,2.000E+0,
22.364139,2.000E+0,
22.412969,2.000E+0,
22.46180,1.000E+0,
22.510629,1.000E+0,
22.559459,2.000E+0,
22.608289,1.000E+0,
22.657119,1.000E+0,
22.705949,1.000E+0,
22.754779,1.000E+0,
22.803609,0.000E+0,
22.852439,1.000E+0,
22.901269,0.000E+0,
22.95010,1.000E+0,
22.998929,4.000E+0,
23.047759,1.000E+0,
23.096589,1.000E+0,
23.145419,1.000E+0,
23.194249,3.000E+0,
23.243079,5.000E+0,
23.291909,3.000E+0,
23.340739,5.000E+0,
23.389569,2.000E+0,
23.43840,2.000E+0,
23.487229,7.000E+0,
23.536059,0.000E+0,
23.584889,3.000E+0,
23.633719,3.000E+0,
23.682549,3.000E+0,
23.731379,0.000E+0,
23.780209,0.000E+0,
23.829039,1.000E+0,
23.877869,0.000E+0,
23.92670,0.000E+0,
23.975529,3.000E+0,
24.024359,3.000E+0,
24.073189,0.000E+0,
24.122019,0.000E+0,
24.170849,2.000E+0,
24.219679,2.000E+0,
24.268509,1.000E+0,
24.317339,3.000E+0,
24.366169,0.000E+0,
24.4150,1.000E+0,
24.463829,0.000E+0,
24.512659,0.000E+0,
24.561489,0.000E+0,
24.610319,0.000E+0,
24.659149,1.000E+0,
24.707979,1.000E+0,
24.756809,2.000E+0,
24.805639,2.000E+0,
24.854469,0.000E+0,
24.90330,0.000E+0,
24.952129,2.000E+0,
25.000959,1.000E+0,
25.049789,1.000E+0,
25.098619,2.000E+0,
25.147449,0.000E+0,
25.196279,1.000E+0,
25.245109,1.000E+0,
25.293939,1.000E+0,
25.342769,1.000E+0,
25.39160,2.000E+0,
25.440429,1.000E+0,
25.489259,2.000E+0,
25.538089,1.000E+0,
25.586919,3.000E+0,
25.635749,1.000E+0,
25.684579,1.000E+0,
25.733409,1.000E+0,
25.782239,2.000E+0,
25.831069,3.000E+0,
25.87990,3.000E+0,
25.928729,2.000E+0,
25.977559,2.000E+0,
26.026389,2.000E+0,
26.075219,0.000E+0,
26.124049,1.000E+0,
26.172879,1.000E+0,
26.221709,1.000E+0,
26.270539,1.000E+0,
26.319369,0.000E+0,
26.36820,1.000E+0,
26.417029,1.000E+0,
26.465859,1.000E+0,
26.514689,0.000E+0,
26.563519,2.000E+0,
26.612349,1.000E+0,
26.661179,0.000E+0,
26.710009,4.000E+0,
26.758839,1.000E+0,
26.807669,0.000E+0,
26.85650,2.000E+0,
26.905329,1.000E+0,
26.954159,4.000E+0,
27.002989,0.000E+0,
27.051819,1.000E+0,
27.100649,2.000E+0,
27.149479,1.000E+0,
27.198309,2.000E+0,
27.247139,3.000E+0,
27.295969,0.000E+0,
27.34480,1.000E+0,
27.393629,1.000E+0,
27.442459,0.000E+0,
27.491289,0.000E+0,
27.540119,2.000E+0,
27.588949,1.000E+0,
27.637779,1.000E+0,
27.686609,1.000E+0,
27.735439,1.000E+0,
27.784269,4.000E+0,
27.83310,1.000E+0,
27.881929,1.000E+0,
27.930759,0.000E+0,
27.979589,1.000E+0,
28.028419,1.000E+0,
28.077249,4.000E+0,
28.126079,2.000E+0,
28.174909,1.000E+0,
28.223739,0.000E+0,
28.272569,1.000E+0,
28.32140,0.000E+0,
28.370229,1.000E+0,
28.419059,1.000E+0,
28.467889,3.000E+0,
28.516719,0.000E+0,
28.565549,1.000E+0,
28.614379,0.000E+0,
28.663209,1.000E+0,
28.712039,0.000E+0,
28.760869,0.000E+0,
28.80970,1.000E+0,
28.858529,0.000E+0,
28.907359,0.000E+0,
28.956189,1.000E+0,
29.005019,0.000E+0,
29.053849,0.000E+0,
29.102679,1.000E+0,
29.151509,1.000E+0,
29.200339,2.000E+0,
29.249169,2.000E+0,
29.2980,0.000E+0,
29.346829,0.000E+0,
29.395659,0.000E+0,
29.444489,0.000E+0,
29.493319,0.000E+0,
29.542149,2.000E+0,
29.590979,1.000E+0,
29.639809,0.000E+0,
29.688639,0.000E+0,
29.737469,2.000E+0,
29.78630,2.000E+0,
29.835129,0.000E+0,
29.883959,1.000E+0,
29.932789,1.000E+0,
29.981619,0.000E+0,
30.030449,2.000E+0,
30.079279,4.000E+0,
30.128109,1.000E+0,
30.176939,2.000E+0,
30.225769,1.000E+0,
30.27460,1.000E+0,
30.323429,0.000E+0,
30.372259,1.000E+0,
30.421089,1.000E+0,
30.469919,2.000E+0,
30.518749,1.000E+0,
30.567579,0.000E+0,
30.616409,0.000E+0,
30.665239,0.000E+0,
30.714069,0.000E+0,
30.76290,0.000E+0,
30.811729,1.000E+0,
30.860559,3.000E+0,
30.909389,2.000E+0,
30.958219,2.000E+0,
31.007049,0.000E+0,
31.055879,2.000E+0,
31.104709,1.000E+0,
31.153539,0.000E+0,
31.202369,1.000E+0,
31.25120,2.000E+0,
31.300029,2.000E+0,
31.348859,1.000E+0,
31.397689,2.000E+0,
31.446519,1.000E+0,
31.495349,0.000E+0,
31.544179,0.000E+0,
31.593009,3.000E+0,
31.641839,2.000E+0,
31.690669,0.000E+0,
31.73950,1.000E+0,
31.788329,1.000E+0,
31.837159,0.000E+0,
31.885989,1.000E+0,
31.934819,0.000E+0,
31.983649,1.000E+0,
32.032479,0.000E+0,
32.081309,0.000E+0,
32.130139,0.000E+0,
32.178969,1.000E+0,
32.22780,2.000E+0,
32.276629,0.000E+0,
32.325459,1.000E+0,
32.374289,0.000E+0,
32.423119,1.000E+0,
32.471949,0.000E+0,
32.520779,0.000E+0,
32.569609,0.000E+0,
32.618439,0.000E+0,
32.667269,1.000E+0,
32.71610,0.000E+0,
32.764929,0.000E+0,
32.813759,0.000E+0,
32.862589,1.000E+0,
32.911419,1.000E+0,
32.960249,1.000E+0,
33.009079,0.000E+0,
33.057909,2.000E+0,
33.106739,0.000E+0,
33.155569,0.000E+0,
33.20440,2.000E+0,
33.253229,1.000E+0,
33.302059,1.000E+0,
33.350889,0.000E+0,
33.399719,0.000E+0,
33.448549,2.000E+0,
33.497379,0.000E+0,
33.546209,0.000E+0,
33.595039,1.000E+0,
33.643869,0.000E+0,
33.69270,1.000E+0,
33.741529,0.000E+0,
33.790359,1.000E+0,
33.839189,1.000E+0,
33.888019,1.000E+0,
33.936849,1.000E+0,
33.985679,3.000E+0,
34.034509,0.000E+0,
34.083339,0.000E+0,
34.132169,1.000E+0,
34.1810,1.000E+0,
34.229829,0.000E+0,
34.278659,0.000E+0,
34.327489,0.000E+0,
34.376319,2.000E+0,
34.425149,3.000E+0,
34.473979,0.000E+0,
34.522809,0.000E+0,
34.571639,1.000E+0,
34.620469,0.000E+0,
34.66930,0.000E+0,
34.718129,1.000E+0,
34.766959,0.000E+0,
34.815789,1.000E+0,
34.864619,1.000E+0,
34.913449,0.000E+0,
34.962279,0.000E+0,
35.011109,0.000E+0,
35.059939,3.000E+0,
35.108769,0.000E+0,
35.15760,2.000E+0,
35.206429,1.000E+0,
35.255259,1.000E+0,
35.304089,0.000E+0,
35.352919,1.000E+0,
35.401749,2.000E+0,
35.450579,0.000E+0,
35.499409,2.000E+0,
35.548239,0.000E+0,
35.597069,0.000E+0,
35.64590,2.000E+0,
35.694729,2.000E+0,
35.743559,0.000E+0,
35.792389,0.000E+0,
35.841219,1.000E+0,
35.890049,0.000E+0,
35.938879,0.000E+0,
35.987709,0.000E+0,
36.036539,0.000E+0,
36.085369,0.000E+0,
36.13420,0.000E+0,
36.183029,0.000E+0,
36.231859,1.000E+0,
36.280689,0.000E+0,
36.329519,0.000E+0,
36.378349,1.000E+0,
36.427179,0.000E+0,
36.476009,0.000E+0,
36.524839,0.000E+0,
36.573669,2.000E+0,
36.62250,0.000E+0,
36.671329,0.000E+0,
36.720159,0.000E+0,
36.768989,0.000E+0,
36.817819,1.000E+0,
36.866649,0.000E+0,
36.915479,0.000E+0,
36.964309,1.000E+0,
37.013139,1.000E+0,
37.061969,0.000E+0,
37.11080,0.000E+0,
37.159629,1.000E+0,
37.208459,2.000E+0,
37.257289,0.000E+0,
37.306119,1.000E+0,
37.354949,0.000E+0,
37.403779,1.000E+0,
37.452609,1.000E+0,
37.501439,1.000E+0,
37.550269,0.000E+0,
37.59910,0.000E+0,
37.647929,0.000E+0,
37.696759,1.000E+0,
37.745589,0.000E+0,
37.794419,0.000E+0,
37.843249,1.000E+0,
37.892079,0.000E+0,
37.940909,0.000E+0,
37.989739,0.000E+0,
38.038569,0.000E+0,
38.08740,0.000E+0,
38.136229,0.000E+0,
38.185059,0.000E+0,
38.233889,3.000E+0,
38.282719,0.000E+0,
38.331549,2.000E+0,
38.380379,1.000E+0,
38.429209,0.000E+0,
38.478039,1.000E+0,
38.526869,1.000E+0,
38.57570,2.000E+0,
38.624529,0.000E+0,
38.673359,1.000E+0,
38.722189,2.000E+0,
38.771019,1.000E+0,
38.819849,0.000E+0,
38.868679,1.000E+0,
38.917509,2.000E+0,
38.966339,0.000E+0,
39.015169,0.000E+0,
39.0640,1.000E+0,
39.112829,2.000E+0,
39.161659,0.000E+0,
39.210489,1.000E+0,
39.259319,0.000E+0,
39.308149,0.000E+0,
39.356979,0.000E+0,
39.405809,0.000E+0,
39.454639,0.000E+0,
39.503469,0.000E+0,
39.55230,1.000E+0,
39.601129,1.000E+0,
39.649959,0.000E+0,
39.698789,1.000E+0,
39.747619,0.000E+0,
39.796449,1.000E+0,
39.845279,0.000E+0,
39.894109,1.000E+0,
39.942939,0.000E+0,
39.991769,1.000E+0,
40.04060,0.000E+0,
40.089429,1.000E+0,
40.138259,0.000E+0,
40.187089,0.000E+0,
40.235919,2.000E+0,
40.284749,1.000E+0,
40.333579,3.000E+0,
40.382409,1.000E+0,
40.431239,2.000E+0,
40.480069,0.000E+0,
40.52890,1.000E+0,
40.577729,0.000E+0,
40.626559,1.000E+0,
40.675389,0.000E+0,
40.724219,0.000E+0,
40.773049,2.000E+0,
40.821879,0.000E+0,
40.870709,1.000E+0,
40.919539,1.000E+0,
40.968369,0.000E+0,
41.01720,1.000E+0,
41.066029,1.000E+0,
41.114859,1.000E+0,
41.163689,1.000E+0,
41.212519,0.000E+0,
41.261349,1.000E+0,
41.310179,0.000E+0,
41.359009,1.000E+0,
41.407839,0.000E+0,
41.456669,0.000E+0,
41.50550,0.000E+0,
41.554329,0.000E+0,
41.603159,1.000E+0,
41.651989,0.000E+0,
41.700819,0.000E+0,
41.749649,0.000E+0,
41.798479,0.000E+0,
41.847309,1.000E+0,
41.896139,1.000E+0,
41.944969,0.000E+0,
41.99380,0.000E+0,
42.042629,0.000E+0,
42.091459,0.000E+0,
42.140289,0.000E+0,
42.189119,0.000E+0,
42.237949,0.000E+0,
42.286779,0.000E+0,
42.335609,1.000E+0,
42.384439,1.000E+0,
42.433269,0.000E+0,
42.48210,0.000E+0,
42.530929,0.000E+0,
42.579759,1.000E+0,
42.628589,0.000E+0,
42.677419,1.000E+0,
42.726249,0.000E+0,
42.775079,0.000E+0,
42.823909,0.000E+0,
42.872739,0.000E+0,
42.921569,0.000E+0,
42.97040,0.000E+0,
43.019229,0.000E+0,
43.068059,0.000E+0,
43.116889,0.000E+0,
43.165719,0.000E+0,
43.214549,0.000E+0,
43.263379,0.000E+0,
43.312209,0.000E+0,
43.361039,1.000E+0,
43.409869,0.000E+0,
43.45870,0.000E+0,
43.507529,0.000E+0,
43.556359,2.000E+0,
43.605189,1.000E+0,
43.654019,0.000E+0,
43.702849,1.000E+0,
43.751679,1.000E+0,
43.800509,1.000E+0,
43.849339,1.000E+0,
43.898169,1.000E+0,
43.9470,3.000E+0,
43.995829,3.000E+0,
44.044659,0.000E+0,
44.093489,1.000E+0,
44.142319,2.000E+0,
44.191149,1.000E+0,
44.239979,1.000E+0,
44.288809,0.000E+0,
44.337639,0.000E+0,
44.386469,1.000E+0,
44.43530,1.000E+0,
44.484129,2.000E+0,
44.532959,0.000E+0,
44.581789,1.000E+0,
44.630619,0.000E+0,
44.679449,0.000E+0,
44.728279,0.000E+0,
44.777109,0.000E+0,
44.825939,1.000E+0,
44.874769,1.000E+0,
44.92360,1.000E+0,
44.972429,2.000E+0,
45.021259,2.000E+0,
45.070089,1.000E+0,
45.118919,0.000E+0,
45.167749,1.000E+0,
45.216579,0.000E+0,
45.265409,1.000E+0,
45.314239,0.000E+0,
45.363069,0.000E+0,
45.41190,0.000E+0,
45.460729,1.000E+0,
45.509559,1.000E+0,
45.558389,1.000E+0,
45.607219,1.000E+0,
45.656049,0.000E+0,
45.704879,0.000E+0,
45.753709,0.000E+0,
45.802539,2.000E+0,
45.851369,0.000E+0,
45.90020,0.000E+0,
45.949029,1.000E+0,
45.997859,0.000E+0,
46.046689,0.000E+0,
46.095519,0.000E+0,
46.144349,0.000E+0,
46.193179,0.000E+0,
46.242009,1.000E+0,
46.290839,0.000E+0,
46.339669,0.000E+0,
46.38850,0.000E+0,
46.437329,0.000E+0,
46.486159,0.000E+0,
46.534989,1.000E+0,
46.583819,0.000E+0,
46.632649,0.000E+0,
46.681479,0.000E+0,
46.730309,1.000E+0,
46.779139,0.000E+0,
46.827969,1.000E+0,
46.87680,0.000E+0,
46.925629,1.000E+0,
46.974459,0.000E+0,
47.023289,1.000E+0,
47.072119,0.000E+0,
47.120949,0.000E+0,
47.169779,0.000E+0,
47.218609,1.000E+0,
47.267439,0.000E+0,
47.316269,0.000E+0,
47.36510,1.000E+0,
47.413929,1.000E+0,
47.462759,0.000E+0,
47.511589,0.000E+0,
47.560419,0.000E+0,
47.609249,1.000E+0,
47.658079,0.000E+0,
47.706909,0.000E+0,
47.755739,0.000E+0,
47.804569,1.000E+0,
47.85340,0.000E+0,
47.902229,0.000E+0,
47.951059,0.000E+0,
47.999889,0.000E+0,
48.048719,0.000E+0,
48.097549,0.000E+0,
48.146379,0.000E+0,
48.195209,1.000E+0,
48.244039,0.000E+0,
48.292869,1.000E+0,
48.34170,0.000E+0,
48.390529,0.000E+0,
48.439359,0.000E+0,
48.488189,1.000E+0,
48.537019,0.000E+0,
48.585849,0.000E+0,
48.634679,1.000E+0,
48.683509,0.000E+0,
48.732339,1.000E+0,
48.781169,1.000E+0,
48.830,0.000E+0,
48.878829,0.000E+0,
48.927659,2.000E+0,
48.976489,0.000E+0,
49.025319,1.000E+0,
49.074149,1.000E+0,
49.122979,0.000E+0,
49.171809,1.000E+0,
49.220639,1.000E+0,
49.269469,0.000E+0,
49.31830,0.000E+0,
49.367129,0.000E+0,
49.415959,0.000E+0,
49.464789,1.000E+0,
49.513619,0.000E+0,
49.562449,0.000E+0,
49.611279,0.000E+0,
49.660109,0.000E+0,
49.708939,2.000E+0,
49.757769,0.000E+0,
49.80660,1.000E+0,
49.855429,0.000E+0,
49.904259,0.000E+0,
49.953089,0.000E+0,
50.001919,0.000E+0,
50.050749,0.000E+0,
50.099579,0.000E+0,
50.148409,0.000E+0,
50.197239,0.000E+0,
50.246069,0.000E+0,
50.29490,1.000E+0,
50.343729,0.000E+0,
50.392559,0.000E+0,
50.441389,0.000E+0,
50.490219,0.000E+0,
50.539049,0.000E+0,
50.587879,1.000E+0,
50.636709,0.000E+0,
50.685539,0.000E+0,
50.734369,0.000E+0,
50.78320,0.000E+0,
50.832029,0.000E+0,
50.880859,0.000E+0,
50.929689,0.000E+0,
50.978519,0.000E+0,
51.027349,1.000E+0,
51.076179,1.000E+0,
51.125009,0.000E+0,
51.173839,2.000E+0,
51.222669,0.000E+0,
51.27150,0.000E+0,
51.320329,1.000E+0,
51.369159,0.000E+0,
51.417989,0.000E+0,
51.466819,1.000E+0,
51.515649,0.000E+0,
51.564479,0.000E+0,
51.613309,1.000E+0,
51.662139,0.000E+0,
51.710969,0.000E+0,
51.75980,0.000E+0,
51.808629,0.000E+0,
51.857459,0.000E+0,
51.906289,0.000E+0,
51.955119,0.000E+0,
52.003949,0.000E+0,
52.052779,0.000E+0,
52.101609,1.000E+0,
52.150439,0.000E+0,
